"id;""pays"";""prix"";""carburant"";""km"";""statut_vendeur_particulier"";""departement_2"";""marque_2"";""annee"";""mois"""
"16985499;""FR"";2000;""Diesel"";187700;1;25;""peugeot"";""2018"";""01"""
"17057416;""FR"";1990;""Diesel"";173000;0;69;""peugeot"";""2018"";""01"""
"17145720;""FR"";8490;""Diesel"";62062;0;71;""peugeot"";""2018"";""01"""
"16961918;""FR"";14390;""Essence"";4767;0;42;""peugeot"";""2017"";""12"""
"17065744;""FR"";11690;""Essence"";21225;0;38;""peugeot"";""2018"";""01"""
"7219219;""FR"";6500;""Essence"";10670;1;59;""citroen"";""2016"";""10"""
"7348577;""FR"";16990;""Diesel"";84400;0;83;""bmw"";""2016"";""10"""
"7236906;""FR"";8800;""Essence"";22000;1;6;""fiat"";""2016"";""10"""
"7293262;""FR"";8200;""Diesel"";136000;1;59;""peugeot"";""2016"";""10"""
"7234660;""FR"";28000;""Diesel"";30500;1;94;""volvo"";""2016"";""10"""
"7330791;""FR"";10750;""Diesel"";81160;0;40;""seat"";""2016"";""10"""
"7287178;""FR"";13450;""Diesel"";81000;1;56;""volkswagen"";""2016"";""10"""
"7207414;""FR"";14300;""Diesel"";88000;1;72;""seat"";""2016"";""09"""
"7233798;""FR"";7000;""Essence"";100000;1;31;""mini"";""2016"";""10"""
"7298006;""FR"";6400;""Diesel"";40000;1;31;""autres"";""2016"";""10"""
"7298963;""FR"";22900;""Essence"";115000;1;25;""porsche"";""2016"";""10"""
"7163277;""FR"";8300;""Diesel"";96000;1;25;""dacia"";""2016"";""09"""
"7329224;""FR"";18900;""Diesel"";62000;0;73;""renault"";""2016"";""10"""
"7321978;""FR"";16900;""Diesel"";32500;0;22;""renault"";""2016"";""10"""
"7327328;""FR"";7490;""Diesel"";58000;0;29;""opel"";""2016"";""10"""
"11498835;""FR"";0;""Essence"";62246;1; ;"""";""2017"";""07"""
"11508306;""FR"";0;""Diesel"";160000;1; ;"""";""2017"";""07"""
"11512582;""FR"";1000;"""";35000;1;83;"""";""2017"";""07"""
"11520404;""FR"";7000;"""";33000;1;45;"""";""2017"";""07"""
"11520556;""FR"";2800;"""";49000;1;94;"""";""2017"";""07"""
"11521516;""FR"";0;""Diesel"";18347;1; ;"""";""2017"";""07"""
"11523677;""FR"";0;""Diesel"";20800;1; ;"""";""2017"";""07"""
"11552588;""FR"";500;"""";2053;1;59;"""";""2017"";""07"""
"11556008;""FR"";0;""Essence"";56222;1; ;"""";""2017"";""07"""
"11381962;""FR"";13700;""Diesel"";99800;0;59;""audi"";""2017"";""07"""
"11381574;""FR"";26890;""Diesel"";48500;0;40;""audi"";""2017"";""07"""
"11434942;""FR"";3990;""Diesel"";125000;0;38;""citroen"";""2017"";""07"""
"9273084;""FR"";4999;""Diesel"";85000;0;57;""citroen"";""2017"";""03"""
"9326266;""FR"";13490;""Diesel"";179520;0;69;""bmw"";""2017"";""03"""
"9273671;""FR"";8990;""Diesel"";177500;0;58;""bmw"";""2017"";""03"""
"9290477;""FR"";5380;""Diesel"";95000;0;95;""peugeot"";""2017"";""03"""
"9298825;""FR"";6290;""Essence"";31712;0;12;""peugeot"";""2017"";""03"""
"9229334;""FR"";10890;""Essence"";24700;0;59;""peugeot"";""2017"";""03"""
"9291408;""FR"";10990;""Essence"";56000;0;97;""peugeot"";""2017"";""03"""
"12811647;""FR"";2300;"""";32000;1;69;"""";""2017"";""08"""
"12815325;""FR"";650;"""";100000;1;69;"""";""2017"";""08"""
"12815363;""FR"";4300;""""; ;1;10;"""";""2017"";""08"""
"12820102;""FR"";900;"""";30000;1;1;"""";""2017"";""08"""
"12827429;""FR"";9490;""Diesel"";45763;1;48;"""";""2017"";""08"""
"12836456;""FR"";0;""Diesel"";11646;1; ;"""";""2017"";""09"""
"12839399;""FR"";0;""Diesel"";54499;1; ;"""";""2017"";""09"""
"12851736;""FR"";950;"""";30000;1;54;"""";""2017"";""09"""
"12853286;""FR"";13000;"""";2800;1;59;"""";""2017"";""09"""
"12859506;""FR"";900;"""";14000;1;37;"""";""2017"";""09"""
"12861164;""FR"";600;"""";69285;1;75;"""";""2017"";""09"""
"12881864;""FR"";11500;""""; ;1;45;"""";""2017"";""09"""
"12881867;""FR"";2350;"""";990;1;57;"""";""2017"";""09"""
"12887599;""FR"";2500;"""";1;1;91;"""";""2017"";""09"""
"10385316;""FR"";10500;""Diesel"";114100;1;21;""citroen"";""2017"";""05"""
"10400021;""FR"";10500;""Diesel"";94000;1;11;""citroen"";""2017"";""05"""
"10412695;""FR"";5650;""Diesel"";135000;1;93;""citroen"";""2017"";""05"""
"10425589;""FR"";13700;""Essence"";11000;1;57;""citroen"";""2017"";""05"""
"10428536;""FR"";8500;""Diesel"";110000;1;42;""citroen"";""2017"";""05"""
"10428822;""FR"";7600;""Diesel"";102000;1;31;""citroen"";""2017"";""05"""
"10430100;""FR"";7000;""Diesel"";110000;1;33;""citroen"";""2017"";""05"""
"10273313;""FR"";6900;""Diesel"";190000;1;77;""citroen"";""2017"";""05"""
"10317506;""FR"";7400;""Diesel"";110000;1;70;""citroen"";""2017"";""05"""
"10328439;""FR"";11000;""Essence"";115000;1;91;""infiniti"";""2017"";""05"""
"10390920;""FR"";6700;""Essence"";42500;1;68;""ford"";""2017"";""05"""
"10422645;""FR"";3900;""Essence"";35000;1;59;""ford"";""2017"";""05"""
"10398889;""FR"";28000;""Essence"";81000;1;77;""bmw"";""2017"";""05"""
"10332517;""FR"";16000;""Diesel"";99800;1;34;""audi"";""2017"";""05"""
"10281628;""FR"";21600;""Diesel"";110000;1;74;""audi"";""2017"";""05"""
"10293205;""FR"";25900;""Diesel"";137000;1;31;""audi"";""2017"";""05"""
"10322485;""FR"";20400;""Diesel"";103930;1;33;""audi"";""2017"";""05"""
"10432244;""FR"";20000;""Essence"";12000;1;92;""audi"";""2017"";""05"""
"10360775;""FR"";1800;""Essence"";27358;1;67;""renault"";""2017"";""05"""
"10400527;""FR"";92000;""Essence"";45000;1;54;""audi"";""2017"";""05"""
"10341694;""FR"";27500;""Essence"";102000;1;29;""audi"";""2017"";""05"""
"10311687;""FR"";4500;""Essence"";70000;1;33;""mg"";""2017"";""05"""
"10326378;""FR"";17500;""Essence"";49100;1;83;""audi"";""2017"";""05"""
"10359716;""FR"";18000;""Diesel"";61000;1;92;""bmw"";""2017"";""05"""
"10361358;""FR"";15690;""Diesel"";72000;1;30;""bmw"";""2017"";""05"""
"10289149;""FR"";9500;""Diesel"";176430;1;33;""bmw"";""2017"";""05"""
"10291376;""FR"";14800;""Diesel"";150000;1;68;""bmw"";""2017"";""05"""
"10407136;""FR"";17500;""Diesel"";200000;1;45;""bmw"";""2017"";""05"""
"10273652;""FR"";44900;""Diesel"";95000;1;74;""bmw"";""2017"";""05"""
"10275262;""FR"";29500;""Diesel"";141000;1;59;""bmw"";""2017"";""05"""
"10384591;""FR"";3900;""Essence"";56000;1;57;""peugeot"";""2017"";""05"""
"10438548;""FR"";3000;""Essence"";160000;1;33;""peugeot"";""2017"";""05"""
"10438923;""FR"";5500;""Essence"";33000;1;69;""peugeot"";""2017"";""05"""
"10284825;""FR"";10500;""Essence"";18250;1;62;""peugeot"";""2017"";""05"""
"10291481;""FR"";8490;""Diesel"";124000;1;31;""alfa romeo"";""2017"";""05"""
"10401236;""FR"";23000;""Essence"";21200;1;68;""mercedes"";""2017"";""05"""
"10310341;""FR"";3300;""Diesel"";160000;1;62;""peugeot"";""2017"";""05"""
"10312369;""FR"";6800;""Essence"";45500;1;63;""peugeot"";""2017"";""05"""
"10315649;""FR"";4900;""Diesel"";98900;1;31;""peugeot"";""2017"";""05"""
"10320418;""FR"";3850;""Essence"";129500;1;92;""peugeot"";""2017"";""05"""
"10361030;""FR"";5800;""Diesel"";82000;1;97;""peugeot"";""2017"";""05"""
"10421390;""FR"";2900;""Diesel"";129100;1;59;""peugeot"";""2017"";""05"""
"10442877;""FR"";2500;""Essence"";120974;1;77;""peugeot"";""2017"";""05"""
"10273574;""FR"";5900;""Diesel"";120000;1;74;""peugeot"";""2017"";""05"""
"10276355;""FR"";4500;""Diesel"";132200;1;91;""peugeot"";""2017"";""05"""
"10277999;""FR"";4990;""Essence"";80000;1;57;""peugeot"";""2017"";""05"""
"10289223;""FR"";5000;""Diesel"";170000;1;85;""peugeot"";""2017"";""05"""
"10320174;""FR"";5300;""Diesel"";119600;1;94;""peugeot"";""2017"";""05"""
"10321639;""FR"";3000;""Diesel"";175000;1;45;""peugeot"";""2017"";""05"""
"10323504;""FR"";3800;""Diesel"";135000;1;94;""peugeot"";""2017"";""05"""
"10349089;""FR"";5800;""Diesel"";98800;1;69;""peugeot"";""2017"";""05"""
"10360388;""FR"";6500;""Diesel"";50500;1;6;""peugeot"";""2017"";""05"""
"10369435;""FR"";4300;""Diesel"";165000;1;81;""peugeot"";""2017"";""05"""
"10370756;""FR"";4000;""Diesel"";138500;1;33;""peugeot"";""2017"";""05"""
"10371130;""FR"";8100;""Diesel"";89000;1;56;""peugeot"";""2017"";""05"""
"10377202;""FR"";5900;""Diesel"";109000;1;10;""peugeot"";""2017"";""05"""
"10379537;""FR"";4000;""Essence"";146500;1;69;""peugeot"";""2017"";""05"""
"10393136;""FR"";10000;""Diesel"";81000;1;73;""peugeot"";""2017"";""05"""
"10396049;""FR"";6900;""Diesel"";60000;1;77;""peugeot"";""2017"";""05"""
"10396717;""FR"";5000;""Diesel"";100000;1;78;""peugeot"";""2017"";""05"""
"10399820;""FR"";4200;""Diesel"";88000;1;85;""peugeot"";""2017"";""05"""
"10404680;""FR"";3990;""Diesel"";139000;1;54;""peugeot"";""2017"";""05"""
"10412649;""FR"";7000;""Essence"";97000;1;34;""peugeot"";""2017"";""05"""
"10418768;""FR"";4790;""Essence"";115000;1;92;""peugeot"";""2017"";""05"""
"10425230;""FR"";6000;""Diesel"";120000;1;6;""peugeot"";""2017"";""05"""
"10286199;""FR"";12000;""Diesel"";49300;1;31;""peugeot"";""2017"";""05"""
"10302961;""FR"";7900;""Diesel"";83000;1;33;""peugeot"";""2017"";""05"""
"10319574;""FR"";12400;""Essence"";28000;1;26;""peugeot"";""2017"";""05"""
"10344100;""FR"";11100;""Diesel"";19900;1;60;""peugeot"";""2017"";""05"""
"10357998;""FR"";15600;""Diesel"";19000;1;91;""peugeot"";""2017"";""05"""
"10386336;""FR"";16400;""Essence"";43800;1;34;""peugeot"";""2017"";""05"""
"10401591;""FR"";11600;""Diesel"";35000;1;30;""peugeot"";""2017"";""05"""
"10415616;""FR"";15600;""Essence"";15000;1;25;""peugeot"";""2017"";""05"""
"10333237;""FR"";6000;""Diesel"";164000;1;59;""peugeot"";""2017"";""05"""
"10434207;""FR"";3690;""Diesel"";116000;1;59;""peugeot"";""2017"";""05"""
"10273143;""FR"";17900;""Diesel"";42000;1;91;""peugeot"";""2017"";""05"""
"10279980;""FR"";8300;""Diesel"";118000;1;77;""peugeot"";""2017"";""05"""
"10290603;""FR"";10500;""Diesel"";28000;1;44;""peugeot"";""2017"";""05"""
"10308825;""FR"";3750;""Diesel"";123000;1;59;""peugeot"";""2017"";""05"""
"10319216;""FR"";4700;""Diesel"";170000;1;83;""peugeot"";""2017"";""05"""
"10326219;""FR"";4750;""Diesel"";165871;1;77;""peugeot"";""2017"";""05"""
"10340861;""FR"";6400;""Diesel"";118000;1;59;""peugeot"";""2017"";""05"""
"10343885;""FR"";7500;""Diesel"";140000;1;59;""peugeot"";""2017"";""05"""
"10358397;""FR"";8800;""Diesel"";113000;1;21;""peugeot"";""2017"";""05"""
"10360519;""FR"";7590;""Diesel"";82000;1;30;""peugeot"";""2017"";""05"""
"10368157;""FR"";6800;""Diesel"";148000;1;90;""peugeot"";""2017"";""05"""
"10378078;""FR"";19500;""Diesel"";28500;1;25;""peugeot"";""2017"";""05"""
"10385164;""FR"";5200;""Diesel"";165000;1;1;""peugeot"";""2017"";""05"""
"10398918;""FR"";20000;""Essence"";20000;1;78;""peugeot"";""2017"";""05"""
"10399398;""FR"";7500;""Diesel"";134000;1;31;""peugeot"";""2017"";""05"""
"10407937;""FR"";4500;""Diesel"";166000;1;85;""peugeot"";""2017"";""05"""
"10419826;""FR"";16900;""Diesel"";45000;1;17;""peugeot"";""2017"";""05"""
"10436347;""FR"";7500;""Diesel"";97000;1;31;""peugeot"";""2017"";""05"""
"10442712;""FR"";4990;""Diesel"";129000;1;6;""peugeot"";""2017"";""05"""
"10290966;""FR"";2490;""Diesel"";156;1;59;""peugeot"";""2017"";""05"""
"10420533;""FR"";6400;""Essence"";72000;1;59;""peugeot"";""2017"";""05"""
"10297486;""FR"";6500;""Diesel"";88500;1;83;""fiat"";""2017"";""05"""
"10304925;""FR"";12500;""Essence"";13000;1;75;""fiat"";""2017"";""05"""
"10311129;""FR"";9500;""Essence"";36000;1;33;""fiat"";""2017"";""05"""
"10311621;""FR"";9000;""Essence"";28000;1;1;""fiat"";""2017"";""05"""
"10357639;""FR"";8000;""Essence"";43000;1;44;""fiat"";""2017"";""05"""
"10375575;""FR"";16980;""Diesel"";19000;1;81;""fiat"";""2017"";""05"""
"10379066;""FR"";19300;""Diesel"";14500;1;40;""fiat"";""2017"";""05"""
"10383977;""FR"";6900;""Essence"";80000;1;31;""fiat"";""2017"";""05"""
"10387831;""FR"";9200;""Essence"";56000;1;31;""fiat"";""2017"";""05"""
"10404057;""FR"";9999;""Diesel"";48900;1;62;""fiat"";""2017"";""05"""
"10425863;""FR"";6900;""Essence"";36500;1;95;""fiat"";""2017"";""05"""
"10442908;""FR"";5900;""Essence"";96000;1;47;""fiat"";""2017"";""05"""
"10286192;""FR"";17500;""Autre"";125000;1;88;""peugeot"";""2017"";""05"""
"10300649;""FR"";11500;""Diesel"";90000;1;62;""peugeot"";""2017"";""05"""
"10378240;""FR"";11000;""Diesel"";129000;1;68;""peugeot"";""2017"";""05"""
"10411320;""FR"";6500;""Diesel"";188000;1;44;""peugeot"";""2017"";""05"""
"10289193;""FR"";7990;""Diesel"";113500;1;93;""citroen"";""2017"";""05"""
"10312171;""FR"";15490;""Essence"";19000;1;63;""citroen"";""2017"";""05"""
"10312772;""FR"";11200;""Diesel"";60800;1;72;""citroen"";""2017"";""05"""
"10315585;""FR"";9200;""Diesel"";73000;1;42;""citroen"";""2017"";""05"""
"10324404;""FR"";10400;""Diesel"";88500;1;77;""citroen"";""2017"";""05"""
"10342355;""FR"";11800;""Diesel"";42000;1;75;""citroen"";""2017"";""05"""
"10350808;""FR"";19700;""Diesel"";7400;1;59;""ds"";""2017"";""05"""
"10360715;""FR"";8900;""Diesel"";80308;1;30;""citroen"";""2017"";""05"""
"10388869;""FR"";9000;""Diesel"";97000;1;59;""citroen"";""2017"";""05"""
"10416136;""FR"";13500;""Essence"";45000;1;6;""citroen"";""2017"";""05"""
"10399068;""FR"";19990;""Diesel"";12500;1;77;""citroen"";""2017"";""05"""
"10349490;""FR"";18590;""Diesel"";63000;1;17;""citroen"";""2017"";""05"""
"10404566;""FR"";22400;""Diesel"";35000;1;83;""citroen"";""2017"";""05"""
"10341220;""FR"";11900;""Diesel"";98000;1;10;""volkswagen"";""2017"";""05"""
"10439402;""FR"";14300;""Diesel"";129000;1;30;""volkswagen"";""2017"";""05"""
"10347490;""FR"";16500;""Essence"";53000;1;83;""peugeot"";""2017"";""05"""
"10421244;""FR"";9400;""Essence"";28000;1;83;""kia"";""2017"";""05"""
"10327939;""FR"";7900;""Diesel"";112000;1;69;""suzuki"";""2017"";""05"""
"10359946;""FR"";5500;""Essence"";32000;1;95;""peugeot"";""2017"";""05"""
"10376242;""FR"";19300;""Essence"";20000;1;42;""peugeot"";""2017"";""05"""
"10428762;""FR"";14700;""Essence"";49000;1;60;""peugeot"";""2017"";""05"""
"10438866;""FR"";14800;""Diesel"";34000;1;44;""peugeot"";""2017"";""05"""
"10273124;""FR"";13000;""Diesel"";141000;1;38;""peugeot"";""2017"";""05"""
"10377566;""FR"";37000;""Diesel"";7000;1;59;""peugeot"";""2017"";""05"""
"10404707;""FR"";11000;""Diesel"";135000;1;91;""peugeot"";""2017"";""05"""
"10422443;""FR"";14000;""Diesel"";1000;1;49;""peugeot"";""2017"";""05"""
"10439389;""FR"";24400;""Diesel"";27000;1;21;""peugeot"";""2017"";""05"""
"10322073;""FR"";10000;""Diesel"";103000;1;33;""peugeot"";""2017"";""05"""
"10415147;""FR"";8790;""Diesel"";115000;1;1;""peugeot"";""2017"";""05"""
"10330967;""FR"";8800;""Essence"";42000;1;6;""opel"";""2017"";""05"""
"10370480;""FR"";9490;""Essence"";25000;1;59;""opel"";""2017"";""05"""
"10316403;""FR"";5900;""Essence"";4700;1;74;""suzuki"";""2017"";""05"""
"10275716;""FR"";7450;""Diesel"";61000;1;85;""renault"";""2017"";""05"""
"10280293;""FR"";3800;""Diesel"";185000;1;45;""renault"";""2017"";""05"""
"10285248;""FR"";5500;""Diesel"";118000;1;59;""renault"";""2017"";""05"""
"10294310;""FR"";3300;""Diesel"";124000;1;69;""renault"";""2017"";""05"""
"10310325;""FR"";6100;""Diesel"";94900;1;33;""renault"";""2017"";""05"""
"10312476;""FR"";4500;""Diesel"";127000;1;69;""renault"";""2017"";""05"""
"10316494;""FR"";5500;""Diesel"";26000;1;94;""renault"";""2017"";""05"""
"10323491;""FR"";4200;""Diesel"";149000;1;67;""renault"";""2017"";""05"""
"10327571;""FR"";4700;""Diesel"";119500;1;34;""renault"";""2017"";""05"""
"10335594;""FR"";8900;""Diesel"";80000;1;34;""renault"";""2017"";""05"""
"10335932;""FR"";14290;""Diesel"";9400;1;69;""renault"";""2017"";""05"""
"10337871;""FR"";8000;""Diesel"";39000;1;97;""renault"";""2017"";""05"""
"10357591;""FR"";9500;""Diesel"";75000;1;34;""renault"";""2017"";""05"""
"10368439;""FR"";6500;""Diesel"";117800;1;93;""renault"";""2017"";""05"""
"10369591;""FR"";5750;""Diesel"";105000;1;59;""renault"";""2017"";""05"""
"10378684;""FR"";7400;""Diesel"";133905;1;77;""renault"";""2017"";""05"""
"10381015;""FR"";7600;""Essence"";71000;1;77;""renault"";""2017"";""05"""
"10384036;""FR"";4000;""Essence"";39500;1;59;""renault"";""2017"";""05"""
"10396982;""FR"";4200;""Diesel"";147500;1;92;""renault"";""2017"";""05"""
"10397441;""FR"";15900;""Essence"";27250;1;77;""renault"";""2017"";""05"""
"10399039;""FR"";8400;""Diesel"";91000;1;82;""renault"";""2017"";""05"""
"10400611;""FR"";4500;""Diesel"";89000;1;60;""renault"";""2017"";""05"""
"10401087;""FR"";6500;""Essence"";86800;1;70;""renault"";""2017"";""05"""
"10437310;""FR"";12900;""Diesel"";38900;1;51;""renault"";""2017"";""05"""
"10438549;""FR"";3600;""Diesel"";98000;1;33;""renault"";""2017"";""05"""
"10285004;""FR"";14200;""Diesel"";88000;1;42;""volkswagen"";""2017"";""05"""
"10288178;""FR"";19990;""Essence"";59800;1;67;""volkswagen"";""2017"";""05"""
"10297252;""FR"";10700;""Essence"";142000;1;1;""volkswagen"";""2017"";""05"""
"10308426;""FR"";16000;""Diesel"";114500;1;6;""volkswagen"";""2017"";""05"""
"10319182;""FR"";26000;""Essence"";36000;1;9;""volkswagen"";""2017"";""05"""
"10332293;""FR"";8000;""Diesel"";150000;1;95;""volkswagen"";""2017"";""05"""
"10332683;""FR"";10300;""Diesel"";100000;1;6;""volkswagen"";""2017"";""05"""
"10342697;""FR"";6500;""Diesel"";184000;1;88;""volkswagen"";""2017"";""05"""
"10356156;""FR"";18900;""Diesel"";46500;1;51;""volkswagen"";""2017"";""05"""
"10358691;""FR"";17900;""Diesel"";28855;1;69;""volkswagen"";""2017"";""05"""
"10375849;""FR"";9999;""Diesel"";137000;1;89;""volkswagen"";""2017"";""05"""
"10387371;""FR"";20500;""Essence"";35000;1;91;""volkswagen"";""2017"";""05"""
"10398866;""FR"";17500;""Diesel"";49000;1;69;""volkswagen"";""2017"";""05"""
"10402954;""FR"";13900;""Diesel"";75000;1;85;""volkswagen"";""2017"";""05"""
"10420174;""FR"";23000;""Essence"";62000;1;26;""volkswagen"";""2017"";""05"""
"10440800;""FR"";14500;""Diesel"";91000;1;88;""volkswagen"";""2017"";""05"""
"10403782;""FR"";17800;""Diesel"";40000;1;21;""hyundai"";""2017"";""05"""
"10306622;""FR"";9800;""Diesel"";67000;1;31;""nissan"";""2017"";""05"""
"10311690;""FR"";9000;""Diesel"";136000;1;33;""nissan"";""2017"";""05"""
"10378845;""FR"";12000;""Essence"";39020;1;95;""nissan"";""2017"";""05"""
"10322376;""FR"";11000;""Diesel"";125000;1;68;""ford"";""2017"";""05"""
"10356605;""FR"";14480;""Diesel"";87000;1;72;""ford"";""2017"";""05"""
"10370968;""FR"";9500;""Diesel"";146000;1;69;""ford"";""2017"";""05"""
"10357667;""FR"";12500;""Diesel"";98500;1;69;""seat"";""2017"";""05"""
"10368725;""FR"";15000;""Essence"";8000;1;25;""seat"";""2017"";""05"""
"10398771;""FR"";8100;""Diesel"";98500;1;63;""seat"";""2017"";""05"""
"10399919;""FR"";13200;""Diesel"";75739;1;89;""seat"";""2017"";""05"""
"10276758;""FR"";16500;""Essence"";31500;1;72;""mini"";""2017"";""05"""
"10324716;""FR"";10000;""Diesel"";79000;1;17;""mini"";""2017"";""05"""
"10332670;""FR"";9000;""Essence"";38000;1;51;""mini"";""2017"";""05"""
"10360746;""FR"";4000;""Essence"";159000;1;59;""mini"";""2017"";""05"""
"10362333;""FR"";8200;""Essence"";73500;1;54;""mini"";""2017"";""05"""
"10364109;""FR"";17900;""Essence"";50500;1;94;""mini"";""2017"";""05"""
"10367965;""FR"";15900;""Diesel"";43000;1;44;""mini"";""2017"";""05"""
"10369223;""FR"";10500;""Essence"";60500;1;63;""mini"";""2017"";""05"""
"10374771;""FR"";6900;""Essence"";98000;1;92;""mini"";""2017"";""05"""
"10376092;""FR"";7000;""Essence"";150000;1;67;""mini"";""2017"";""05"""
"10388901;""FR"";10500;""Essence"";83000;1;60;""mini"";""2017"";""05"""
"10395233;""FR"";4900;""Essence"";109750;1;25;""mini"";""2017"";""05"""
"10395340;""FR"";8500;""Essence"";100000;1;56;""mini"";""2017"";""05"""
"10293846;""FR"";11900;""Essence"";13300;1;40;""alfa romeo"";""2017"";""05"""
"10306492;""FR"";9950;""Diesel"";60900;1;60;""alfa romeo"";""2017"";""05"""
"10340550;""FR"";8500;""Diesel"";83000;1;57;""alfa romeo"";""2017"";""05"""
"10349986;""FR"";6950;""Diesel"";145000;1;59;""alfa romeo"";""2017"";""05"""
"10352134;""FR"";6900;""Diesel"";89500;1;69;""alfa romeo"";""2017"";""05"""
"10379257;""FR"";9000;""Diesel"";95000;1;33;""alfa romeo"";""2017"";""05"""
"10339425;""FR"";4690;""Diesel"";160500;1;85;""nissan"";""2017"";""05"""
"10280300;""FR"";9200;""Diesel"";67500;1;81;""volkswagen"";""2017"";""05"""
"10288438;""FR"";4000;""Essence"";120000;1;78;""volkswagen"";""2017"";""05"""
"10292341;""FR"";8000;""Diesel"";112000;1;88;""volkswagen"";""2017"";""05"""
"10302726;""FR"";7500;""Diesel"";137000;1;12;""volkswagen"";""2017"";""05"""
"10304755;""FR"";7900;""Diesel"";120200;1;91;""volkswagen"";""2017"";""05"""
"10356264;""FR"";7500;""Diesel"";85000;1;69;""volkswagen"";""2017"";""05"""
"10357956;""FR"";8900;""Diesel"";48000;1;31;""volkswagen"";""2017"";""05"""
"10373644;""FR"";7500;""Diesel"";120000;1;51;""volkswagen"";""2017"";""05"""
"10413703;""FR"";7400;""Essence"";102000;1;91;""volkswagen"";""2017"";""05"""
"10428177;""FR"";8950;""Diesel"";74000;1;56;""volkswagen"";""2017"";""05"""
"10440547;""FR"";10000;""Diesel"";35000;1;31;""volkswagen"";""2017"";""05"""
"10289954;""FR"";19000;""Diesel"";113000;1;59;""volvo"";""2017"";""05"""
"10290919;""FR"";26500;""Diesel"";110000;1;57;""volvo"";""2017"";""05"""
"10287710;""FR"";12000;""Diesel"";170000;1;68;""audi"";""2017"";""05"""
"10308217;""FR"";6500;""Diesel"";134000;1;62;""seat"";""2017"";""05"""
